location,city_latitude,city_longitude,venue_id,venue,venue_latitude,venue_longitude,venue_category,venue_cat_code,venue_cat_short
New York New York,40.6635,-73.9387,42717900f964a5206f211fe3,Brooklyn Botanic Garden,40.66788397618151,-73.96358728408812,Botanical Garden,52e81612bcbc57f1066b7a22,Botanical Garden
New York New York,40.6635,-73.9387,52fec098498eb03b244330f2,Covenhoven,40.675142728804886,-73.96020286393833,Bar,4bf58dd8d48988d116941735,Bar
New York New York,40.6635,-73.9387,51e88628498e357b8f4779e2,L'Albero dei gelati,40.67197742797574,-73.98376688361168,Ice Cream Shop,4bf58dd8d48988d1c9941735,Ice Cream
New York New York,40.6635,-73.9387,4cf8195ece1da1cd89ecc5e1,Dough,40.689042,-73.956978,Donut Shop,4bf58dd8d48988d148941735,Donuts
New York New York,40.6635,-73.9387,427d5680f964a520a8211fe3,Brooklyn Museum,40.67106909346583,-73.96361947059631,Art Museum,4bf58dd8d48988d18f941735,Art Museum
New York New York,40.6635,-73.9387,49eb2940f964a520a8661fe3,Grand Army Plaza Greenmarket,40.67252608292926,-73.96967330601883,Farmers Market,4bf58dd8d48988d1fa941735,Farmer's Market
New York New York,40.6635,-73.9387,4dc16497d16455f8322791bb,Ample Hills Creamery,40.67861816737625,-73.96829992532729,Ice Cream Shop,4bf58dd8d48988d1c9941735,Ice Cream
New York New York,40.6635,-73.9387,4ea704af6d86f2edb667d8b7,Kings Theatre,40.64610998195542,-73.95717452942507,Theater,4bf58dd8d48988d137941735,Theater
New York New York,40.6635,-73.9387,4ba93c43f964a520e5163ae3,Prospect Park Loop,40.670994,-73.97034,Track,4bf58dd8d48988d106941735,Track
New York New York,40.6635,-73.9387,5595c485498e31f9374adc0b,Gold Star Beer Counter,40.67523076620613,-73.96675900998137,Bar,4bf58dd8d48988d116941735,Bar
New York New York,40.6635,-73.9387,52c6e56211d293ba81a6ff9b,Emily,40.683419946744586,-73.96655063949262,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
New York New York,40.6635,-73.9387,4ed14ab093ad987b4e200de1,Speedy Romeo,40.68739667057696,-73.95987868865194,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
New York New York,40.6635,-73.9387,5a00f3538496ca58fd9e2856,Evelina Restaurant,40.689583288369164,-73.97108254493811,Italian Restaurant,4bf58dd8d48988d110941735,Italian
New York New York,40.6635,-73.9387,557dae53498ed2645c3ebbc0,Mekelburg's,40.687570695832704,-73.96237002609244,Gourmet Shop,4bf58dd8d48988d1f5941735,Gourmet
New York New York,40.6635,-73.9387,4ad937aef964a520281921e3,Greenlight Bookstore,40.68635635950454,-73.97456031947704,Bookstore,4bf58dd8d48988d114951735,Bookstore
New York New York,40.6635,-73.9387,54fbad6b498e83b622d3c796,The Food Sermon,40.6645883572608,-73.95373510499147,Caribbean Restaurant,4bf58dd8d48988d144941735,Caribbean
New York New York,40.6635,-73.9387,485e640df964a520d7501fe3,Prospect Park Bandshell / Celebrate Brooklyn!,40.66334192257121,-73.97619331719345,Performing Arts Venue,4bf58dd8d48988d1f2931735,Performing Arts
New York New York,40.6635,-73.9387,4e14d383d4c0e3d78b279017,Barboncino,40.67210399669248,-73.95741215507334,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
New York New York,40.6635,-73.9387,4a593de0f964a52015b91fe3,Saraghina,40.68359,-73.93534,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
New York New York,40.6635,-73.9387,51971065498ef767dfaa6b6c,Dynaco,40.686659866962124,-73.95463325296072,Bar,4bf58dd8d48988d116941735,Bar
New York New York,40.6635,-73.9387,42893400f964a52052231fe3,Prospect Park,40.66197082538004,-73.97122621536255,Park,4bf58dd8d48988d163941735,Park
New York New York,40.6635,-73.9387,5414d0a6498ea3d31a3c64cf,Threes Brewing,40.67979901271337,-73.98215935484912,Brewery,50327c8591d4c4b30a586d5d,Brewery
New York New York,40.6635,-73.9387,4a46e401f964a520a0a91fe3,House of Yes,40.70677660225685,-73.9237041090557,Nightclub,4bf58dd8d48988d11f941735,Nightclub
New York New York,40.6635,-73.9387,5519c8d2498e63bcb8cf4f58,Chilo's,40.68841795746922,-73.95698084287369,Taco Place,4bf58dd8d48988d151941735,Tacos
New York New York,40.6635,-73.9387,439ab2a9f964a520d12b1fe3,BAM Rose Cinemas,40.686398250359545,-73.97748112678528,Indie Movie Theater,4bf58dd8d48988d17e941735,Indie Movies
New York New York,40.6635,-73.9387,56f6cd56cd102dca40d553c9,Kings County Brewers Collective,40.70597434893818,-73.92348707575466,Brewery,50327c8591d4c4b30a586d5d,Brewery
New York New York,40.6635,-73.9387,4662bcadf964a5206e471fe3,Grand Army Plaza,40.673074939951675,-73.96992802619934,Plaza,4bf58dd8d48988d164941735,Plaza
New York New York,40.6635,-73.9387,44fc6a24f964a52084381fe3,Olea,40.68779348423486,-73.97061735391615,Tapas Restaurant,4bf58dd8d48988d1db931735,Tapas
New York New York,40.6635,-73.9387,53c057e7498e1923339d49c8,Ample Hills Creamery,40.67895768082717,-73.98726898279313,Ice Cream Shop,4bf58dd8d48988d1c9941735,Ice Cream
New York New York,40.6635,-73.9387,5490f3d2498e4e2727ce17ac,Bar Lunatico,40.68354901251034,-73.93477286070559,Bar,4bf58dd8d48988d116941735,Bar
New York New York,40.6635,-73.9387,5622c013498e6aeb7e049ce7,The Wilky,40.68815119653466,-73.92714834155811,Beer Bar,56aa371ce4b08b9a8d57356c,Beer Bar
New York New York,40.6635,-73.9387,4aabd14ef964a520375a20e3,Fort Greene Park Greenmarket,40.68972631373066,-73.97329713840351,Farmers Market,4bf58dd8d48988d1fa941735,Farmer's Market
New York New York,40.6635,-73.9387,41196180f964a5200b0c1fe3,Fort Greene Park,40.69162107498688,-73.97564649581909,Park,4bf58dd8d48988d163941735,Park
New York New York,40.6635,-73.9387,5389f295498e264f18c5d652,PLG Coffee House and Tavern,40.66000670620193,-73.95336193974975,Café,4bf58dd8d48988d16d941735,Café
New York New York,40.6635,-73.9387,526ad56411d2c243441290b9,Hops and Hocks,40.7041107679729,-73.93132128858899,Gourmet Shop,4bf58dd8d48988d1f5941735,Gourmet
New York New York,40.6635,-73.9387,532f5fd3498e2f7f41aab662,Silver Rice,40.6741866486737,-73.9570371131354,Sushi Restaurant,4bf58dd8d48988d1d2941735,Sushi
New York New York,40.6635,-73.9387,4dfb5298b0fb73bb4d795e81,BAM Fisher,40.68599147113545,-73.97778689861296,Performing Arts Venue,4bf58dd8d48988d1f2931735,Performing Arts
New York New York,40.6635,-73.9387,57523f41cd10585cbbdb0f87,Super Power,40.67395180142969,-73.9501836814109,Tiki Bar,56aa371be4b08b9a8d57354d,Tiki Bar
New York New York,40.6635,-73.9387,5009cf051648f2faf6a1f18a,The Royal Palms Shuffleboard Club,40.67868529354439,-73.98692786693573,Bar,4bf58dd8d48988d116941735,Bar
New York New York,40.6635,-73.9387,3fd66200f964a52079f11ee3,Locanda Vini & Olii,40.68485160735737,-73.96292850050881,Italian Restaurant,4bf58dd8d48988d110941735,Italian
New York New York,40.6635,-73.9387,5763312b498e44b464ffff4a,Swell Dive,40.68926684876263,-73.95493085675474,Filipino Restaurant,4eb1bd1c3b7b55596b4a748f,Filipino
New York New York,40.6635,-73.9387,4a553eadf964a520ebb31fe3,Brooklyn Boulders,40.679738814326505,-73.98409049956547,Climbing Gym,503289d391d4c4b30a586d6a,Climbing Gym
New York New York,40.6635,-73.9387,515121ed8055c40dc60c698c,Henry's Wine and Spirit,40.70105113448429,-73.93025334310387,Wine Shop,4bf58dd8d48988d119951735,Wine Shop
New York New York,40.6635,-73.9387,46ad9342f964a52079491fe3,Black Mountain Wine House,40.68088122945771,-73.9916760049903,Wine Bar,4bf58dd8d48988d123941735,Wine Bar
New York New York,40.6635,-73.9387,4f877b60e4b07f1a33a27d3f,Puerto Viejo,40.67892483112173,-73.96196021638814,Latin American Restaurant,4bf58dd8d48988d1be941735,Latin American
New York New York,40.6635,-73.9387,4e306b3c18383aa77b01b3d2,Chuko,40.680732,-73.967616,Ramen Restaurant,55a59bace4b013909087cb24,Ramen
New York New York,40.6635,-73.9387,4cae5172cbab236a20768f73,BAM Howard Gilman Opera House,40.68653655473017,-73.97785663604736,Opera House,4bf58dd8d48988d136941735,Opera House
New York New York,40.6635,-73.9387,4dfd49c6813092a26e4eae3f,Blueprint,40.67683673413956,-73.98022457561854,Cocktail Bar,4bf58dd8d48988d11e941735,Cocktail
New York New York,40.6635,-73.9387,574b6fff38fa943557fc49ae,Mister Sunday at Nowadays (Mr Sunday),40.69295377071122,-73.901232768772,Nightclub,4bf58dd8d48988d11f941735,Nightclub
New York New York,40.6635,-73.9387,4a7e1c00f964a520fcf01fe3,Peppino's Pizza,40.66833963093507,-73.98701172473929,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Los Angeles California,34.0194,-118.4108,4f921e21e4b0d728bb242e21,Tatsu Ramen,34.038904,-118.44233,Noodle House,4bf58dd8d48988d1d1941735,Noodles
Los Angeles California,34.0194,-118.4108,5ba706749ef8ef002ccffcd2,Roberta’s,34.02745215327114,-118.38728021419456,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Los Angeles California,34.0194,-118.4108,5b4539dc4c954c002c18f170,Blue Bottle,34.059364,-118.41971,Coffee Shop,4bf58dd8d48988d1e0931735,Coffee Shop
Los Angeles California,34.0194,-118.4108,5952e6be1c0b344b38c45197,Vespertine,34.024207464036884,-118.38183790904974,New American Restaurant,4bf58dd8d48988d157941735,New American
Los Angeles California,34.0194,-118.4108,5b9d460bb5cb76002c98e32c,85C Bakery Cafe,34.057897,-118.418952,Bakery,4bf58dd8d48988d16a941735,Bakery
Chicago Illinois,41.8376,-87.6818,4b2e8b96f964a5202ae224e3,Lissa on Maxwell,41.86432626270434,-87.64567905434649,Women's Store,4bf58dd8d48988d108951735,Women's Store
Chicago Illinois,41.8376,-87.6818,5377c987498ec4917a016601,Lagunitas Beer Circus,41.858144045381955,-87.69192060899948,Circus,52e81612bcbc57f1066b79e7,Circus
Chicago Illinois,41.8376,-87.6818,4c0a7558a1b32d7fba4e99f0,Dvorak Park,41.85501165820091,-87.65378504645663,Park,4bf58dd8d48988d163941735,Park
Chicago Illinois,41.8376,-87.6818,4b521eebf964a5208f6927e3,Huck Finn Restaurant,41.83173191740099,-87.67566480027023,Diner,4bf58dd8d48988d147941735,Diner
Chicago Illinois,41.8376,-87.6818,4b4362cdf964a5204fdf25e3,Nicky's Carry Out,41.830271749649185,-87.68434682971504,Hot Dog Joint,4bf58dd8d48988d16f941735,Hot Dogs
Chicago Illinois,41.8376,-87.6818,4b988ddff964a520e04635e3,Don's Grill,41.85649686394118,-87.68554687922708,Diner,4bf58dd8d48988d147941735,Diner
Chicago Illinois,41.8376,-87.6818,4bf5de2d5e800f470e72e6d4,Ignotz Ristorante,41.847784135078236,-87.6830037976459,Italian Restaurant,4bf58dd8d48988d110941735,Italian
Chicago Illinois,41.8376,-87.6818,4e70c1aa814dd2cb962265cb,Vida Simple Mural By Juan Angel Chávez,41.85468539118033,-87.67634914328353,Art Gallery,4bf58dd8d48988d1e2931735,Art Gallery
Chicago Illinois,41.8376,-87.6818,4b7a3a69f964a520ed262fe3,Bridgeport Bakery,41.841620679874815,-87.65801562626767,Bakery,4bf58dd8d48988d16a941735,Bakery
Chicago Illinois,41.8376,-87.6818,57d55e5e498e4ecc041a8a90,El Taco Azteca,41.851944,-87.68029,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Chicago Illinois,41.8376,-87.6818,4c816e96dc018cfad5c1c56c,Frank's Chicago Shrimp,41.81221411333164,-87.70731693238848,Seafood Restaurant,4bf58dd8d48988d1ce941735,Seafood
Chicago Illinois,41.8376,-87.6818,50785d1ce4b04c2b968992c2,cafeteria yesenia,41.816462463114625,-87.66530428716962,Cuban Restaurant,4bf58dd8d48988d154941735,Cuban
Chicago Illinois,41.8376,-87.6818,4c925641ae45224bec6aef97,Express Grill,41.865368786427545,-87.64509295267237,Hot Dog Joint,4bf58dd8d48988d16f941735,Hot Dogs
Chicago Illinois,41.8376,-87.6818,4a835237f964a520c7fa1fe3,Chi Cafe,41.85356822391474,-87.63459915893439,Chinese Restaurant,4bf58dd8d48988d145941735,Chinese
Chicago Illinois,41.8376,-87.6818,4ddc50d27d8b3654d4fecfb8,Paleteria Lindo Michoacan,41.80850386619568,-87.66884,Dessert Shop,4bf58dd8d48988d1d0941735,Desserts
Chicago Illinois,41.8376,-87.6818,49f7d3def964a520e36c1fe3,Jim's Original Hot Dog,41.86577863729901,-87.64509896739595,Hot Dog Joint,4bf58dd8d48988d16f941735,Hot Dogs
Chicago Illinois,41.8376,-87.6818,4bb0e528f964a520bf673ce3,Leon's Ribs and Chicken,41.8104435965959,-87.71042587275336,BBQ Joint,4bf58dd8d48988d1df931735,BBQ
Chicago Illinois,41.8376,-87.6818,4c6c3d4b2d9976b011ad123a,Las Islas Marias,41.847614367076865,-87.72469350846818,Seafood Restaurant,4bf58dd8d48988d1ce941735,Seafood
Chicago Illinois,41.8376,-87.6818,4a9abb5bf964a520613220e3,White Palace Grill,41.86751898808337,-87.63922512246306,Diner,4bf58dd8d48988d147941735,Diner
Chicago Illinois,41.8376,-87.6818,51fb0250498ec4c50bb2bb56,La Vaca,41.858198167641696,-87.65588044188269,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Houston Texas,29.7866,-95.3909,507f01d1e4b0225db15f29e8,Premium Draught,29.785078174746292,-95.38786487992098,Beer Store,5370f356bcbc57f1066c94c2,Beer Store
Houston Texas,29.7866,-95.3909,5a0cc12d8e886a5dc549afa2,iLoveKickboxing - Houston Heights,29.80120767000119,-95.43443844418027,Gym / Fitness Center,4bf58dd8d48988d175941735,Gym / Fitness
Houston Texas,29.7866,-95.3909,59e93b999e0d5425d60dca9b,Poitin,29.77035404663347,-95.38115608109126,Restaurant,4bf58dd8d48988d1c4941735,Restaurant
Houston Texas,29.7866,-95.3909,4ce99626f3bda143dce5c0e4,Replay Vintage Goods,29.803072884239285,-95.40345690683387,Thrift / Vintage Store,4bf58dd8d48988d101951735,Thrift / Vintage
Phoenix Arizona,33.5722,-112.0901,4b477c24f964a520a33326e3,Julioberto's,33.6114326433472,-112.09880124729673,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Phoenix Arizona,33.5722,-112.0901,534589a1498ed1ab2a62c538,Karl's Quality Bakery,33.56652268401141,-112.07298759267078,Bakery,4bf58dd8d48988d16a941735,Bakery
Phoenix Arizona,33.5722,-112.0901,5171513e498e04fceaee3b57,Hohokam Ballroom,33.548176383604456,-112.04615534209036,Theater,4bf58dd8d48988d137941735,Theater
Phoenix Arizona,33.5722,-112.0901,504593e1e4b0872e58e4a15d,Filiberto's,33.538309483615684,-112.09658494970789,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Phoenix Arizona,33.5722,-112.0901,4d07a845e350b60cf69d9342,New Tokyo Food Market,33.552865625062026,-112.13330808476792,Grocery Store,4bf58dd8d48988d118951735,Grocery Store
Phoenix Arizona,33.5722,-112.0901,5a639d171ffed751c7adc313,Godavari,33.610822,-112.10093,South Indian Restaurant,54135bf5e4b08f3d2429dfde,South Indian
Phoenix Arizona,33.5722,-112.0901,52e9f27d498e8a00f4f80138,Waldo's BBQ Express,33.61211752316099,-112.09914922714233,BBQ Joint,4bf58dd8d48988d1df931735,BBQ
Philadelphia Pennsylvania,40.0094,-75.1333,51eae92f498eac28b007ee8e,Venango BBQ Rest.,40.007549903152494,-75.15073299372676,Food Court,4bf58dd8d48988d120951735,Food Court
Philadelphia Pennsylvania,40.0094,-75.1333,5a202747ee628b040f23a9be,Tierce,39.98006,-75.1291,Breakfast Spot,4bf58dd8d48988d143941735,Breakfast
Philadelphia Pennsylvania,40.0094,-75.1333,554bfd65498e1edf55537eeb,Five Sisters,39.97985555051538,-75.1331687012539,Ice Cream Shop,4bf58dd8d48988d1c9941735,Ice Cream
Philadelphia Pennsylvania,40.0094,-75.1333,4cc8c290bcb1b1f7ca4b0b8a,Jim & Rita's Fine Cuisine,40.028868662936354,-75.1467653492504,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735,Southern / Soul
Philadelphia Pennsylvania,40.0094,-75.1333,4e4e668dbd4101d0d7a956ae,"Bizini's Famous Seafood, Steaks and Hoagies",40.03126045784444,-75.15265684620458,Seafood Restaurant,4bf58dd8d48988d1ce941735,Seafood
Philadelphia Pennsylvania,40.0094,-75.1333,5abbb4d435d3fc1bb6970c8f,Over Easy Breakfast Club,39.97783,-75.12949,Breakfast Spot,4bf58dd8d48988d143941735,Breakfast
Philadelphia Pennsylvania,40.0094,-75.1333,4e4e66b4bd4101d0d7a95a42,Nick's Famous Pizza,40.03533675939415,-75.17863658320637,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Philadelphia Pennsylvania,40.0094,-75.1333,4d89ed9c7139b1f7c31cbfd4,Newmans Grill,40.03900541765774,-75.17735238695988,Breakfast Spot,4bf58dd8d48988d143941735,Breakfast
Philadelphia Pennsylvania,40.0094,-75.1333,532a3190498ec61be93f3bcf,Tasties,40.03167814581594,-75.16786796416824,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735,Southern / Soul
San Antonio Texas,29.4724,-98.5251,4ae92e4af964a52088b421e3,Lulu's Bakery & Cafe,29.437044431875375,-98.49395781755447,Diner,4bf58dd8d48988d147941735,Diner
San Antonio Texas,29.4724,-98.5251,573668e4498ed0c6aacbd524,J.Crew Mercantile,29.4965477,-98.4817815,Clothing Store,4bf58dd8d48988d103951735,Apparel
San Antonio Texas,29.4724,-98.5251,56b3e09c498e2c32ce8bb8b0,Hawx Burger Bar & Electro Lounge,29.49747158117011,-98.53537429633151,Burger Joint,4bf58dd8d48988d16c941735,Burgers
San Antonio Texas,29.4724,-98.5251,51a13ea8498ee67d86d9f9e6,281 and Basse Flood Waters,29.48815326864829,-98.48308629121787,River,4eb1d4dd4b900d56c88a45fd,River
San Antonio Texas,29.4724,-98.5251,4b29114af964a5201b9824e3,Jim's Restaurants,29.4922458639745,-98.55417748520527,Diner,4bf58dd8d48988d147941735,Diner
San Antonio Texas,29.4724,-98.5251,4d45d9a27e2e54815c7b6e8f,Porkys,29.49027111,-98.572155,BBQ Joint,4bf58dd8d48988d1df931735,BBQ
San Antonio Texas,29.4724,-98.5251,4af215d5f964a520c9e521e3,Chacho's,29.50951130920799,-98.5535529665542,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
San Antonio Texas,29.4724,-98.5251,4f18ca940039670343da564f,San Antonio SSC Football,29.478833228534636,-98.47874558691778,Park,4bf58dd8d48988d163941735,Park
San Antonio Texas,29.4724,-98.5251,50fb0b84e4b05d9127b73b70,Olmos Basin Park Picnic Area,29.478935783254183,-98.47805431267552,Park,4bf58dd8d48988d163941735,Park
San Antonio Texas,29.4724,-98.5251,4da4f82081548169df17dd6b,Alamo Heights Softball Complex,29.481097421939353,-98.47688612722682,Baseball Field,4bf58dd8d48988d1e8941735,Baseball Field
San Antonio Texas,29.4724,-98.5251,4c21494613c00f4777c185de,Sunset Hills Park,29.48107143356389,-98.5747173018591,Park,4bf58dd8d48988d163941735,Park
San Antonio Texas,29.4724,-98.5251,4da1c5482939b1f78dabfb56,Judson Nature Trails,29.47929406949626,-98.47445335886762,Trail,4bf58dd8d48988d159941735,Trail
San Diego California,32.8153,-117.135,40e0b100f964a520b4011fe3,Blarney Stone Pub,32.81836785791587,-117.17845309271345,Pub,4bf58dd8d48988d11b941735,Pub
San Diego California,32.8153,-117.135,4e7d40af0aaf925e534b1394,Hinotez Japanese Restaurant,32.821530440845564,-117.15221952549598,Japanese Restaurant,4bf58dd8d48988d111941735,Japanese
San Diego California,32.8153,-117.135,4de95effd4c0faa564481225,Tea Gallerie,32.826943612188295,-117.16047224236782,Tea Room,4bf58dd8d48988d1dc931735,Tea Room
San Diego California,32.8153,-117.135,4b10c794f964a520ab7523e3,Taco Fiesta,32.787863057376434,-117.09753808612663,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
San Diego California,32.8153,-117.135,4aab6588f964a5208f5920e3,JT's Pub & Grill,32.78131171206322,-117.10101295930929,Pub,4bf58dd8d48988d11b941735,Pub
San Diego California,32.8153,-117.135,4b25a4ccf964a520ec7424e3,Studio Diner,32.825186255387315,-117.12721337694639,Diner,4bf58dd8d48988d147941735,Diner
San Diego California,32.8153,-117.135,4acfae08f964a5204ad520e3,Vallarta Express,32.821304647674374,-117.1825974658755,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
San Diego California,32.8153,-117.135,5556b010498e15772933c7b9,Thai Papaya,32.78664337991519,-117.17070289037589,Thai Restaurant,4bf58dd8d48988d149941735,Thai
San Diego California,32.8153,-117.135,4a88bbcef964a5207e0720e3,Cotixan Mexican & Seafood,32.82292075440558,-117.18438573083777,Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican
Dallas Texas,32.7933,-96.7665,4a7077ddf964a5208ad71fe3,Jimmy's Food Store,32.80405031718526,-96.77364081582759,Gourmet Shop,4bf58dd8d48988d1f5941735,Gourmet
Dallas Texas,32.7933,-96.7665,4e42b27562e13c6ce80cc8dc,Deep Ellum Brewing Company,32.78085276956194,-96.78142447970009,Brewery,50327c8591d4c4b30a586d5d,Brewery
Dallas Texas,32.7933,-96.7665,4d4491a3c3e5f04df0eb9b20,Cane Rosso,32.7825864886378,-96.78555350579437,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Dallas Texas,32.7933,-96.7665,4bb7daa398c7ef3b097b3002,Black Swan Saloon,32.78442175581616,-96.78428953446297,Dive Bar,4bf58dd8d48988d118941735,Dive Bar
Dallas Texas,32.7933,-96.7665,4abfa9e6f964a520849120e3,Truluck's,32.79465494040799,-96.80311946968502,Seafood Restaurant,4bf58dd8d48988d1ce941735,Seafood
Dallas Texas,32.7933,-96.7665,416b1e80f964a520941d1fe3,Bangkok City Restaurant,32.799036613840606,-96.7795020285936,Thai Restaurant,4bf58dd8d48988d149941735,Thai
Dallas Texas,32.7933,-96.7665,50abfbfde4b063c5d67726c9,Craft and Growler,32.78143818059919,-96.7667709218362,Bar,4bf58dd8d48988d116941735,Bar
Dallas Texas,32.7933,-96.7665,4bc23dfbabf49521923dc293,Katy Trail,32.80392651681581,-96.80132031440735,Trail,4bf58dd8d48988d159941735,Trail
Dallas Texas,32.7933,-96.7665,5955453f6e465061c4534436,Starbucks Reserve Bar,32.79182003802334,-96.80409123601379,Coffee Shop,4bf58dd8d48988d1e0931735,Coffee Shop
Dallas Texas,32.7933,-96.7665,4adbe463f964a520002b21e3,AT&T Performing Arts Center,32.79037721245109,-96.79766178131102,Performing Arts Venue,4bf58dd8d48988d1f2931735,Performing Arts
Dallas Texas,32.7933,-96.7665,4f61ee79e4b0b665cfeff3d3,Magnolias Sous le Pont,32.79349120794761,-96.80772243605058,Coffee Shop,4bf58dd8d48988d1e0931735,Coffee Shop
Dallas Texas,32.7933,-96.7665,40e0b100f964a520fc081fe3,The Old Monk,32.82009978133957,-96.7849588394165,Pub,4bf58dd8d48988d11b941735,Pub
Dallas Texas,32.7933,-96.7665,4dfe860452b1267800ce999d,Velvet Taco,32.821688,-96.785382,Taco Place,4bf58dd8d48988d151941735,Tacos
Dallas Texas,32.7933,-96.7665,58058a4c38faac6949f92d0e,Dot's Hop House,32.783179045129,-96.78451977854641,Bar,4bf58dd8d48988d116941735,Bar
Dallas Texas,32.7933,-96.7665,4d75736e381fa35df7da275d,Serious Pizza,32.784785702382905,-96.78327432696608,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Dallas Texas,32.7933,-96.7665,4b49f145f964a5206d7626e3,Fair Park,32.77958950271796,-96.76172018051147,Park,4bf58dd8d48988d163941735,Park
Dallas Texas,32.7933,-96.7665,568479c7498ea31999898de0,Bucky Moonshine's,32.7848994432679,-96.78205099381843,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735,Southern / Soul
Dallas Texas,32.7933,-96.7665,4d46da48f59788bf53f9139d,African American Museum,32.77905399861279,-96.76442625895027,History Museum,4bf58dd8d48988d190941735,History Museum
Dallas Texas,32.7933,-96.7665,4e723125ae6067986ece5b9c,Uncle Uber's,32.78333673600182,-96.78338886752523,Sports Bar,4bf58dd8d48988d11d941735,Sports Bar
Dallas Texas,32.7933,-96.7665,4b26658cf964a520fc7a24e3,West Village,32.80797983491891,-96.79697207106393,Shopping Mall,4bf58dd8d48988d1fd941735,Mall
Dallas Texas,32.7933,-96.7665,40e0b100f964a52010081fe3,The Capital Grille,32.79493883052124,-96.80399525992,American Restaurant,4bf58dd8d48988d14e941735,American
Dallas Texas,32.7933,-96.7665,4bb77e81b35776b0c8a7c701,Pecan Lodge,32.78371238866661,-96.78393273680322,BBQ Joint,4bf58dd8d48988d1df931735,BBQ
Dallas Texas,32.7933,-96.7665,4e569ba4fa763b20fd0f3e1a,Terilli's,32.823174519696195,-96.77017733586453,Italian Restaurant,4bf58dd8d48988d110941735,Italian
Dallas Texas,32.7933,-96.7665,52349af811d2c26df9d90b4c,Truck Yard,32.81421983915342,-96.77122726970984,Beer Garden,4bf58dd8d48988d117941735,Beer Garden
Dallas Texas,32.7933,-96.7665,4ab6dc7ef964a520567920e3,Oak Lawn Park,32.80822283995447,-96.80383045216477,Park,4bf58dd8d48988d163941735,Park
Dallas Texas,32.7933,-96.7665,4a35c32cf964a5205a9d1fe3,Majestic Theatre,32.78303890206092,-96.79503027343799,Theater,4bf58dd8d48988d137941735,Theater
Dallas Texas,32.7933,-96.7665,4a799db9f964a5203ae71fe3,eatZi's Market & Bakery,32.81157900529275,-96.80665254592896,Gourmet Shop,4bf58dd8d48988d1f5941735,Gourmet
Dallas Texas,32.7933,-96.7665,40e0b100f964a52083081fe3,The Ginger Man,32.79831785224169,-96.80297494766599,Beer Garden,4bf58dd8d48988d117941735,Beer Garden
Dallas Texas,32.7933,-96.7665,571ceb9e498e8f110304934a,Ascension,32.79382,-96.803554,Coffee Shop,4bf58dd8d48988d1e0931735,Coffee Shop
Dallas Texas,32.7933,-96.7665,4ab0fb0ff964a520b46720e3,Morton H. Meyerson Symphony Center,32.78986121103896,-96.79807863689088,Concert Hall,5032792091d4c4b30a586d5c,Concert Hall
Dallas Texas,32.7933,-96.7665,4bbf9dba74a9a59353c4cef6,Texas Discovery Gardens,32.77567812986461,-96.76040731182044,Garden,4bf58dd8d48988d15a941735,Garden
Dallas Texas,32.7933,-96.7665,4a4d15aaf964a52087ad1fe3,Bread Winners Café & Bakery,32.804497,-96.799473,Café,4bf58dd8d48988d16d941735,Café
Dallas Texas,32.7933,-96.7665,40e0b100f964a5202d091fe3,Round-Up Saloon and Dance Hall,32.810578098607486,-96.8105149269104,Gay Bar,4bf58dd8d48988d1d8941735,Gay Bar
Dallas Texas,32.7933,-96.7665,444d377af964a52086321fe3,Fireside Pies,32.819740941885094,-96.78398896000503,Pizza Place,4bf58dd8d48988d1ca941735,Pizza
Dallas Texas,32.7933,-96.7665,4a9c70f7f964a5202f3720e3,Deep Sushi,32.78412053327754,-96.78556612902496,Sushi Restaurant,4bf58dd8d48988d1d2941735,Sushi
Dallas Texas,32.7933,-96.7665,4b5b1b96f964a520bbe328e3,Uptown Yoga,32.79542439993307,-96.79842509643464,Yoga Studio,4bf58dd8d48988d102941735,Yoga Studio
Dallas Texas,32.7933,-96.7665,4a9342a1f964a5205b1f20e3,The Porch,32.82061485856444,-96.78478466864252,New American Restaurant,4bf58dd8d48988d157941735,New American
Dallas Texas,32.7933,-96.7665,50f9fd79e4b0c232910eb8a2,Winspear Opera House,32.790522597266936,-96.79768762646987,Opera House,4bf58dd8d48988d136941735,Opera House
